Ref_Date,GEO,Geographical classification,SEX,CAUSES,UNIT,Vector,Coordinate,Value
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,Cerebrovascular diseases,"High 95% confidence interval, mortality",v2029145,143.3.10.3,98.6
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,Respiratory diseases (excluding infectious and parasitic diseases),Mortality,v2029146,143.3.11.1,92.9
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,Respiratory diseases (excluding infectious and parasitic diseases),"Low 95% confidence interval, mortality",v2029147,143.3.11.2,36.2
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,Respiratory diseases (excluding infectious and parasitic diseases),"High 95% confidence interval, mortality",v2029148,143.3.11.3,149.5
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,Pneumonia and influenza,Mortality,v2029149,143.3.12.1,0 s
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,Pneumonia and influenza,"Low 95% confidence interval, mortality",v2029150,143.3.12.2,0 s
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,Pneumonia and influenza,"High 95% confidence interval, mortality",v2029151,143.3.12.3,0 s
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,"Bronchitis, emphysema and asthma",Mortality,v2029152,143.3.13.1,0 s
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,"Bronchitis, emphysema and asthma","Low 95% confidence interval, mortality",v2029153,143.3.13.2,0 s
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,"Bronchitis, emphysema and asthma","High 95% confidence interval, mortality",v2029154,143.3.13.3,0 s
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,All other respiratory diseases,Mortality,v2029155,143.3.14.1,68.4
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,All other respiratory diseases,"Low 95% confidence interval, mortality",v2029156,143.3.14.2,18.7
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,All other respiratory diseases,"High 95% confidence interval, mortality",v2029157,143.3.14.3,118.0
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,Unintentional injuries,Mortality,v2029158,143.3.15.1,37.4
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,Unintentional injuries,"Low 95% confidence interval, mortality",v2029159,143.3.15.2,2.5
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,Unintentional injuries,"High 95% confidence interval, mortality",v2029160,143.3.15.3,72.2
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,Suicides and self-inflicted injuries,Mortality,v2029161,143.3.16.1,7.1
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,Suicides and self-inflicted injuries,"Low 95% confidence interval, mortality",v2029162,143.3.16.2,0.1
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,Suicides and self-inflicted injuries,"High 95% confidence interval, mortality",v2029163,143.3.16.3,14.1
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,Human immunodeficiency virus (HIV) infection,Mortality,v2029164,143.3.17.1,0 s
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,Human immunodeficiency virus (HIV) infection,"Low 95% confidence interval, mortality",v2029165,143.3.17.2,0 s
1996,"Northern Lights Regional Health Authority, Alberta",4816,Females,Human immunodeficiency virus (HIV) infection,"High 95% confidence interval, mortality",v2029166,143.3.17.3,0 s
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,"Total, all causes of death",Mortality,v2029167,144.1.1.1,551.2
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,"Total, all causes of death","Low 95% confidence interval, mortality",v2029168,144.1.1.2,468.2
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,"Total, all causes of death","High 95% confidence interval, mortality",v2029169,144.1.1.3,634.3
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,All malignant neoplasms (cancers),Mortality,v2029170,144.1.2.1,107.6
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,All malignant neoplasms (cancers),"Low 95% confidence interval, mortality",v2029171,144.1.2.2,68.9
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,All malignant neoplasms (cancers),"High 95% confidence interval, mortality",v2029172,144.1.2.3,146.3
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Colorectal cancer,Mortality,v2029173,144.1.3.1,20.3
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Colorectal cancer,"Low 95% confidence interval, mortality",v2029174,144.1.3.2,2.2
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Colorectal cancer,"High 95% confidence interval, mortality",v2029175,144.1.3.3,38.3
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Lung cancer,Mortality,v2029176,144.1.4.1,35.7
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Lung cancer,"Low 95% confidence interval, mortality",v2029177,144.1.4.2,13.8
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Lung cancer,"High 95% confidence interval, mortality",v2029178,144.1.4.3,57.5
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Female breast cancer,Mortality,v2029179,144.1.5.1,0 s
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Female breast cancer,"Low 95% confidence interval, mortality",v2029180,144.1.5.2,0 s
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Female breast cancer,"High 95% confidence interval, mortality",v2029181,144.1.5.3,0 s
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Prostate cancer,Mortality,v2029182,144.1.6.1,0 s
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Prostate cancer,"Low 95% confidence interval, mortality",v2029183,144.1.6.2,0 s
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Prostate cancer,"High 95% confidence interval, mortality",v2029184,144.1.6.3,0 s
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Circulatory diseases,Mortality,v2029185,144.1.7.1,167.0
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Circulatory diseases,"Low 95% confidence interval, mortality",v2029186,144.1.7.2,118.6
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Circulatory diseases,"High 95% confidence interval, mortality",v2029187,144.1.7.3,215.4
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Ischaemic heart diseases,Mortality,v2029188,144.1.8.1,110.7
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Ischaemic heart diseases,"Low 95% confidence interval, mortality",v2029189,144.1.8.2,71.3
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Ischaemic heart diseases,"High 95% confidence interval, mortality",v2029190,144.1.8.3,150.1
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,All other circulatory diseases,Mortality,v2029191,144.1.9.1,41.5
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,All other circulatory diseases,"Low 95% confidence interval, mortality",v2029192,144.1.9.2,17.1
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,All other circulatory diseases,"High 95% confidence interval, mortality",v2029193,144.1.9.3,65.8
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Cerebrovascular diseases,Mortality,v2029194,144.1.10.1,14.8
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Cerebrovascular diseases,"Low 95% confidence interval, mortality",v2029195,144.1.10.2,0.2
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Cerebrovascular diseases,"High 95% confidence interval, mortality",v2029196,144.1.10.3,29.5
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Respiratory diseases (excluding infectious and parasitic diseases),Mortality,v2029197,144.1.11.1,45.2
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Respiratory diseases (excluding infectious and parasitic diseases),"Low 95% confidence interval, mortality",v2029198,144.1.11.2,19.3
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Respiratory diseases (excluding infectious and parasitic diseases),"High 95% confidence interval, mortality",v2029199,144.1.11.3,71.1
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Pneumonia and influenza,Mortality,v2029200,144.1.12.1,24.7
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Pneumonia and influenza,"Low 95% confidence interval, mortality",v2029201,144.1.12.2,5.4
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Pneumonia and influenza,"High 95% confidence interval, mortality",v2029202,144.1.12.3,44.0
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,"Bronchitis, emphysema and asthma",Mortality,v2029203,144.1.13.1,0 s
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,"Bronchitis, emphysema and asthma","Low 95% confidence interval, mortality",v2029204,144.1.13.2,0 s
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,"Bronchitis, emphysema and asthma","High 95% confidence interval, mortality",v2029205,144.1.13.3,0 s
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,All other respiratory diseases,Mortality,v2029206,144.1.14.1,16.7
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,All other respiratory diseases,"Low 95% confidence interval, mortality",v2029207,144.1.14.2,1.0
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,All other respiratory diseases,"High 95% confidence interval, mortality",v2029208,144.1.14.3,32.4
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Unintentional injuries,Mortality,v2029209,144.1.15.1,77.9
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Unintentional injuries,"Low 95% confidence interval, mortality",v2029210,144.1.15.2,50.2
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Unintentional injuries,"High 95% confidence interval, mortality",v2029211,144.1.15.3,105.6
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Suicides and self-inflicted injuries,Mortality,v2029212,144.1.16.1,22.8
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Suicides and self-inflicted injuries,"Low 95% confidence interval, mortality",v2029213,144.1.16.2,7.0
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Suicides and self-inflicted injuries,"High 95% confidence interval, mortality",v2029214,144.1.16.3,38.6
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Human immunodeficiency virus (HIV) infection,Mortality,v2029215,144.1.17.1,0.0
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Human immunodeficiency virus (HIV) infection,"Low 95% confidence interval, mortality",v2029216,144.1.17.2,0.0
1996,"Northwestern Regional Health Authority, Alberta",4817,Both sexes,Human immunodeficiency virus (HIV) infection,"High 95% confidence interval, mortality",v2029217,144.1.17.3,0.0
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,"Total, all causes of death",Mortality,v2029218,144.2.1.1,571.7
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,"Total, all causes of death","Low 95% confidence interval, mortality",v2029219,144.2.1.2,453.3
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,"Total, all causes of death","High 95% confidence interval, mortality",v2029220,144.2.1.3,690.1
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,All malignant neoplasms (cancers),Mortality,v2029221,144.2.2.1,115.4
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,All malignant neoplasms (cancers),"Low 95% confidence interval, mortality",v2029222,144.2.2.2,57.4
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,All malignant neoplasms (cancers),"High 95% confidence interval, mortality",v2029223,144.2.2.3,173.4
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,Colorectal cancer,Mortality,v2029224,144.2.3.1,0 s
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,Colorectal cancer,"Low 95% confidence interval, mortality",v2029225,144.2.3.2,0 s
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,Colorectal cancer,"High 95% confidence interval, mortality",v2029226,144.2.3.3,0 s
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,Lung cancer,Mortality,v2029227,144.2.4.1,39.4
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,Lung cancer,"Low 95% confidence interval, mortality",v2029228,144.2.4.2,6.7
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,Lung cancer,"High 95% confidence interval, mortality",v2029229,144.2.4.3,72.2
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,Female breast cancer,Mortality,v2029230,144.2.5.1,0.0
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,Female breast cancer,"Low 95% confidence interval, mortality",v2029231,144.2.5.2,0.0
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,Female breast cancer,"High 95% confidence interval, mortality",v2029232,144.2.5.3,0.0
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,Prostate cancer,Mortality,v2029233,144.2.6.1,0 s
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,Prostate cancer,"Low 95% confidence interval, mortality",v2029234,144.2.6.2,0 s
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,Prostate cancer,"High 95% confidence interval, mortality",v2029235,144.2.6.3,0 s
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,Circulatory diseases,Mortality,v2029236,144.2.7.1,137.6
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,Circulatory diseases,"Low 95% confidence interval, mortality",v2029237,144.2.7.2,79.4
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,Circulatory diseases,"High 95% confidence interval, mortality",v2029238,144.2.7.3,195.8
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,Ischaemic heart diseases,Mortality,v2029239,144.2.8.1,104.7
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,Ischaemic heart diseases,"Low 95% confidence interval, mortality",v2029240,144.2.8.2,54.5
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,Ischaemic heart diseases,"High 95% confidence interval, mortality",v2029241,144.2.8.3,154.9
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,All other circulatory diseases,Mortality,v2029242,144.2.9.1,0 s
1996,"Northwestern Regional Health Authority, Alberta",4817,Males,All other circulatory diseases,"Low 95% confidence interval, mortality",v2029243,144.2.9.2,0 s
